date,sku,warehouse,demand,sales,inventory_on_hand,replenishment_qty,lead_time_days,stockout_flag
4/8/2024,SKU_001,WH_A,31,31,240,0,13,0
4/9/2024,SKU_001,WH_A,22,22,218,0,13,0
4/10/2024,SKU_001,WH_A,27,27,191,0,13,0
4/11/2024,SKU_001,WH_A,40,40,151,0,13,0
4/12/2024,SKU_001,WH_A,41,41,551,441,13,0
4/13/2024,SKU_001,WH_A,42,42,509,0,13,0
4/14/2024,SKU_001,WH_A,35,35,474,0,13,0
4/15/2024,SKU_001,WH_A,30,30,444,0,13,0
4/16/2024,SKU_001,WH_A,29,29,415,0,13,0
4/17/2024,SKU_001,WH_A,31,31,384,0,13,0
4/18/2024,SKU_001,WH_A,28,28,356,0,13,0
4/19/2024,SKU_001,WH_A,26,26,330,0,13,0
4/20/2024,SKU_001,WH_A,24,24,306,0,13,0
4/21/2024,SKU_001,WH_A,41,41,265,0,13,0
4/22/2024,SKU_001,WH_A,37,37,228,0,13,0
4/23/2024,SKU_001,WH_A,36,36,192,0,13,0
4/24/2024,SKU_001,WH_A,36,36,156,0,13,0
4/25/2024,SKU_001,WH_A,25,25,525,394,13,0
4/26/2024,SKU_001,WH_A,42,42,483,0,13,0
4/27/2024,SKU_001,WH_A,29,29,454,0,13,0
4/28/2024,SKU_001,WH_A,29,29,425,0,13,0
4/29/2024,SKU_001,WH_A,28,28,397,0,13,0
4/30/2024,SKU_001,WH_A,38,38,359,0,13,0
5/1/2024,SKU_001,WH_A,25,25,334,0,13,0
5/2/2024,SKU_001,WH_A,32,32,302,0,13,0
5/3/2024,SKU_001,WH_A,37,37,265,0,13,0
5/4/2024,SKU_001,WH_A,46,46,219,0,13,0
5/5/2024,SKU_001,WH_A,37,37,182,0,13,0
5/6/2024,SKU_001,WH_A,34,34,528,380,13,0
5/7/2024,SKU_001,WH_A,24,24,504,0,13,0
5/8/2024,SKU_001,WH_A,32,32,472,0,13,0
5/9/2024,SKU_001,WH_A,31,31,441,0,13,0
5/10/2024,SKU_001,WH_A,24,24,417,0,13,0
5/11/2024,SKU_001,WH_A,27,27,390,0,13,0
5/12/2024,SKU_001,WH_A,23,23,367,0,13,0
5/13/2024,SKU_001,WH_A,33,33,334,0,13,0
5/14/2024,SKU_001,WH_A,33,33,301,0,13,0
5/15/2024,SKU_001,WH_A,34,34,267,0,13,0
5/16/2024,SKU_001,WH_A,23,23,244,0,13,0
5/17/2024,SKU_001,WH_A,31,31,213,0,13,0
5/18/2024,SKU_001,WH_A,30,30,183,0,13,0
5/19/2024,SKU_001,WH_A,27,27,156,0,13,0
5/20/2024,SKU_001,WH_A,41,41,539,424,13,0
5/21/2024,SKU_001,WH_A,21,21,518,0,13,0
5/22/2024,SKU_001,WH_A,14,14,504,0,13,0
5/23/2024,SKU_001,WH_A,28,28,476,0,13,0
5/24/2024,SKU_001,WH_A,31,31,445,0,13,0
5/25/2024,SKU_001,WH_A,35,35,410,0,13,0
5/26/2024,SKU_001,WH_A,24,24,386,0,13,0
5/27/2024,SKU_001,WH_A,32,32,354,0,13,0
5/28/2024,SKU_001,WH_A,18,18,336,0,13,0
5/29/2024,SKU_001,WH_A,33,33,303,0,13,0
5/30/2024,SKU_001,WH_A,34,34,269,0,13,0
5/31/2024,SKU_001,WH_A,27,27,242,0,13,0
6/1/2024,SKU_001,WH_A,31,31,211,0,13,0
6/2/2024,SKU_001,WH_A,29,29,182,0,13,0
6/3/2024,SKU_001,WH_A,30,30,152,0,13,0
6/4/2024,SKU_001,WH_A,21,21,417,286,13,0
6/5/2024,SKU_001,WH_A,32,32,385,0,13,0
6/6/2024,SKU_001,WH_A,32,32,353,0,13,0
6/7/2024,SKU_001,WH_A,29,29,324,0,13,0
6/8/2024,SKU_001,WH_A,37,37,287,0,13,0
6/9/2024,SKU_001,WH_A,17,17,270,0,13,0
6/10/2024,SKU_001,WH_A,27,27,243,0,13,0
6/11/2024,SKU_001,WH_A,30,30,213,0,13,0
6/12/2024,SKU_001,WH_A,28,28,185,0,13,0
6/13/2024,SKU_001,WH_A,29,29,156,0,13,0
6/14/2024,SKU_001,WH_A,36,36,532,412,13,0
6/15/2024,SKU_001,WH_A,34,34,498,0,13,0
6/16/2024,SKU_001,WH_A,29,29,469,0,13,0
6/17/2024,SKU_001,WH_A,31,31,438,0,13,0
6/18/2024,SKU_001,WH_A,34,34,404,0,13,0
6/19/2024,SKU_001,WH_A,29,29,375,0,13,0
6/20/2024,SKU_001,WH_A,31,31,344,0,13,0
6/21/2024,SKU_001,WH_A,25,25,319,0,13,0
6/22/2024,SKU_001,WH_A,32,32,287,0,13,0
6/23/2024,SKU_001,WH_A,23,23,264,0,13,0
6/24/2024,SKU_001,WH_A,39,39,225,0,13,0
6/25/2024,SKU_001,WH_A,30,30,195,0,13,0
6/26/2024,SKU_001,WH_A,37,37,158,0,13,0
6/27/2024,SKU_001,WH_A,30,30,457,329,13,0
6/28/2024,SKU_001,WH_A,21,21,436,0,13,0
6/29/2024,SKU_001,WH_A,27,27,409,0,13,0
6/30/2024,SKU_001,WH_A,37,37,372,0,13,0
7/1/2024,SKU_001,WH_A,31,31,341,0,13,0
7/2/2024,SKU_001,WH_A,28,28,313,0,13,0
7/3/2024,SKU_001,WH_A,29,29,284,0,13,0
7/4/2024,SKU_001,WH_A,29,29,255,0,13,0
7/5/2024,SKU_001,WH_A,23,23,232,0,13,0
7/6/2024,SKU_001,WH_A,31,31,201,0,13,0
7/7/2024,SKU_001,WH_A,26,26,175,0,13,0
7/8/2024,SKU_001,WH_A,28,28,521,374,13,0
7/9/2024,SKU_001,WH_A,33,33,488,0,13,0
7/10/2024,SKU_001,WH_A,36,36,452,0,13,0
7/11/2024,SKU_001,WH_A,31,31,421,0,13,0
7/12/2024,SKU_001,WH_A,25,25,396,0,13,0
7/13/2024,SKU_001,WH_A,26,26,370,0,13,0
7/14/2024,SKU_001,WH_A,30,30,340,0,13,0
7/15/2024,SKU_001,WH_A,16,16,324,0,13,0
7/16/2024,SKU_001,WH_A,29,29,295,0,13,0
7/17/2024,SKU_001,WH_A,27,27,268,0,13,0
7/18/2024,SKU_001,WH_A,16,16,252,0,13,0
7/19/2024,SKU_001,WH_A,32,32,220,0,13,0
7/20/2024,SKU_001,WH_A,29,29,191,0,13,0
7/21/2024,SKU_001,WH_A,30,30,161,0,13,0
7/22/2024,SKU_001,WH_A,23,23,638,500,13,0
7/23/2024,SKU_001,WH_A,34,34,604,0,13,0
7/24/2024,SKU_001,WH_A,24,24,580,0,13,0
7/25/2024,SKU_001,WH_A,23,23,557,0,13,0
7/26/2024,SKU_001,WH_A,45,45,512,0,13,0
7/27/2024,SKU_001,WH_A,28,28,484,0,13,0
7/28/2024,SKU_001,WH_A,26,26,458,0,13,0
7/29/2024,SKU_001,WH_A,37,37,421,0,13,0
7/30/2024,SKU_001,WH_A,22,22,399,0,13,0
7/31/2024,SKU_001,WH_A,39,39,360,0,13,0
8/1/2024,SKU_001,WH_A,41,41,319,0,13,0
8/2/2024,SKU_001,WH_A,33,33,286,0,13,0
8/3/2024,SKU_001,WH_A,27,27,259,0,13,0
8/4/2024,SKU_001,WH_A,32,32,227,0,13,0
8/5/2024,SKU_001,WH_A,34,34,193,0,13,0
8/6/2024,SKU_001,WH_A,26,26,167,0,13,0
8/7/2024,SKU_001,WH_A,32,32,466,331,13,0
8/8/2024,SKU_001,WH_A,33,33,433,0,13,0
8/9/2024,SKU_001,WH_A,34,34,399,0,13,0
8/10/2024,SKU_001,WH_A,29,29,370,0,13,0
8/11/2024,SKU_001,WH_A,22,22,348,0,13,0
8/12/2024,SKU_001,WH_A,28,28,320,0,13,0
8/13/2024,SKU_001,WH_A,33,33,287,0,13,0
8/14/2024,SKU_001,WH_A,29,29,258,0,13,0
8/15/2024,SKU_001,WH_A,28,28,230,0,13,0
8/16/2024,SKU_001,WH_A,20,20,210,0,13,0
8/17/2024,SKU_001,WH_A,33,33,177,0,13,0
8/18/2024,SKU_001,WH_A,29,29,629,481,13,0
8/19/2024,SKU_001,WH_A,42,42,587,0,13,0
8/20/2024,SKU_001,WH_A,39,39,548,0,13,0
8/21/2024,SKU_001,WH_A,22,22,526,0,13,0
8/22/2024,SKU_001,WH_A,30,30,496,0,13,0
8/23/2024,SKU_001,WH_A,30,30,466,0,13,0
8/24/2024,SKU_001,WH_A,31,31,435,0,13,0
8/25/2024,SKU_001,WH_A,34,34,401,0,13,0
8/26/2024,SKU_001,WH_A,36,36,365,0,13,0
8/27/2024,SKU_001,WH_A,38,38,327,0,13,0
8/28/2024,SKU_001,WH_A,43,43,284,0,13,0
8/29/2024,SKU_001,WH_A,28,28,256,0,13,0
8/30/2024,SKU_001,WH_A,30,30,226,0,13,0
8/31/2024,SKU_001,WH_A,24,24,202,0,13,0
9/1/2024,SKU_001,WH_A,30,30,172,0,13,0
9/2/2024,SKU_001,WH_A,40,40,467,335,13,0
9/3/2024,SKU_001,WH_A,27,27,440,0,13,0
9/4/2024,SKU_001,WH_A,34,34,406,0,13,0
9/5/2024,SKU_001,WH_A,29,29,377,0,13,0
9/6/2024,SKU_001,WH_A,24,24,353,0,13,0
9/7/2024,SKU_001,WH_A,24,24,329,0,13,0
9/8/2024,SKU_001,WH_A,33,33,296,0,13,0
9/9/2024,SKU_001,WH_A,31,31,265,0,13,0
9/10/2024,SKU_001,WH_A,44,44,221,0,13,0
9/11/2024,SKU_001,WH_A,35,35,186,0,13,0
9/12/2024,SKU_001,WH_A,42,42,461,317,13,0
9/13/2024,SKU_001,WH_A,30,30,431,0,13,0
9/14/2024,SKU_001,WH_A,35,35,396,0,13,0
9/15/2024,SKU_001,WH_A,24,24,372,0,13,0
9/16/2024,SKU_001,WH_A,31,31,341,0,13,0
9/17/2024,SKU_001,WH_A,27,27,314,0,13,0
9/18/2024,SKU_001,WH_A,37,37,277,0,13,0
9/19/2024,SKU_001,WH_A,23,23,254,0,13,0
9/20/2024,SKU_001,WH_A,23,23,231,0,13,0
9/21/2024,SKU_001,WH_A,37,37,194,0,13,0
9/22/2024,SKU_001,WH_A,30,30,164,0,13,0
9/23/2024,SKU_001,WH_A,27,27,496,359,13,0
9/24/2024,SKU_001,WH_A,32,32,464,0,13,0
9/25/2024,SKU_001,WH_A,32,32,432,0,13,0
9/26/2024,SKU_001,WH_A,23,23,409,0,13,0
9/27/2024,SKU_001,WH_A,32,32,377,0,13,0
9/28/2024,SKU_001,WH_A,29,29,348,0,13,0
9/29/2024,SKU_001,WH_A,34,34,314,0,13,0
9/30/2024,SKU_001,WH_A,27,27,287,0,13,0
10/1/2024,SKU_001,WH_A,32,32,255,0,13,0
10/2/2024,SKU_001,WH_A,26,26,229,0,13,0
10/3/2024,SKU_001,WH_A,31,31,198,0,13,0
10/4/2024,SKU_001,WH_A,28,28,170,0,13,0
10/5/2024,SKU_001,WH_A,32,32,653,515,13,0
10/6/2024,SKU_001,WH_A,20,20,633,0,13,0
10/7/2024,SKU_001,WH_A,25,25,608,0,13,0
10/8/2024,SKU_001,WH_A,38,38,570,0,13,0
10/9/2024,SKU_001,WH_A,30,30,540,0,13,0
10/10/2024,SKU_001,WH_A,27,27,513,0,13,0
10/11/2024,SKU_001,WH_A,31,31,482,0,13,0
10/12/2024,SKU_001,WH_A,29,29,453,0,13,0
10/13/2024,SKU_001,WH_A,24,24,429,0,13,0
10/14/2024,SKU_001,WH_A,25,25,404,0,13,0
10/15/2024,SKU_001,WH_A,21,21,383,0,13,0
10/16/2024,SKU_001,WH_A,34,34,349,0,13,0
10/17/2024,SKU_001,WH_A,33,33,316,0,13,0
10/18/2024,SKU_001,WH_A,40,40,276,0,13,0
10/19/2024,SKU_001,WH_A,28,28,248,0,13,0
10/20/2024,SKU_001,WH_A,31,31,217,0,13,0
10/21/2024,SKU_001,WH_A,30,30,187,0,13,0
10/22/2024,SKU_001,WH_A,21,21,166,0,13,0
10/23/2024,SKU_001,WH_A,23,23,380,237,13,0
10/24/2024,SKU_001,WH_A,24,24,356,0,13,0
10/25/2024,SKU_001,WH_A,22,22,334,0,13,0
10/26/2024,SKU_001,WH_A,27,27,307,0,13,0
10/27/2024,SKU_001,WH_A,27,27,280,0,13,0
10/28/2024,SKU_001,WH_A,30,30,250,0,13,0
10/29/2024,SKU_001,WH_A,37,37,213,0,13,0
10/30/2024,SKU_001,WH_A,35,35,178,0,13,0
10/31/2024,SKU_001,WH_A,31,31,358,211,13,0
11/1/2024,SKU_001,WH_A,40,40,318,0,13,0
11/2/2024,SKU_001,WH_A,36,36,282,0,13,0
11/3/2024,SKU_001,WH_A,37,37,245,0,13,0
11/4/2024,SKU_001,WH_A,35,35,210,0,13,0
11/5/2024,SKU_001,WH_A,27,27,183,0,13,0
11/6/2024,SKU_001,WH_A,28,28,155,0,13,0
11/7/2024,SKU_001,WH_A,33,33,597,475,13,0
11/8/2024,SKU_001,WH_A,31,31,566,0,13,0
11/9/2024,SKU_001,WH_A,31,31,535,0,13,0
11/10/2024,SKU_001,WH_A,27,27,508,0,13,0
11/11/2024,SKU_001,WH_A,36,36,472,0,13,0
11/12/2024,SKU_001,WH_A,33,33,439,0,13,0
11/13/2024,SKU_001,WH_A,30,30,409,0,13,0
11/14/2024,SKU_001,WH_A,25,25,384,0,13,0
11/15/2024,SKU_001,WH_A,35,35,349,0,13,0
11/16/2024,SKU_001,WH_A,31,31,318,0,13,0
11/17/2024,SKU_001,WH_A,37,37,281,0,13,0
11/18/2024,SKU_001,WH_A,37,37,244,0,13,0
11/19/2024,SKU_001,WH_A,28,28,216,0,13,0
11/20/2024,SKU_001,WH_A,31,31,185,0,13,0
11/21/2024,SKU_001,WH_A,25,25,160,0,13,0
11/22/2024,SKU_001,WH_A,34,34,408,282,13,0
11/23/2024,SKU_001,WH_A,24,24,384,0,13,0
11/24/2024,SKU_001,WH_A,35,35,349,0,13,0
11/25/2024,SKU_001,WH_A,24,24,325,0,13,0
11/26/2024,SKU_001,WH_A,32,32,293,0,13,0
11/27/2024,SKU_001,WH_A,25,25,268,0,13,0
11/28/2024,SKU_001,WH_A,25,25,243,0,13,0
11/29/2024,SKU_001,WH_A,33,33,210,0,13,0
11/30/2024,SKU_001,WH_A,34,34,176,0,13,0
12/1/2024,SKU_001,WH_A,28,28,354,206,13,0
12/2/2024,SKU_001,WH_A,30,30,324,0,13,0
12/3/2024,SKU_001,WH_A,24,24,300,0,13,0
12/4/2024,SKU_001,WH_A,45,45,255,0,13,0
12/5/2024,SKU_001,WH_A,23,23,232,0,13,0
12/6/2024,SKU_001,WH_A,35,35,197,0,13,0
12/7/2024,SKU_001,WH_A,33,33,164,0,13,0
12/8/2024,SKU_001,WH_A,32,32,573,441,13,0
12/9/2024,SKU_001,WH_A,32,32,541,0,13,0
12/10/2024,SKU_001,WH_A,19,19,522,0,13,0
12/11/2024,SKU_001,WH_A,28,28,494,0,13,0
12/12/2024,SKU_001,WH_A,32,32,462,0,13,0
12/13/2024,SKU_001,WH_A,26,26,436,0,13,0
12/14/2024,SKU_001,WH_A,23,23,413,0,13,0
12/15/2024,SKU_001,WH_A,25,25,388,0,13,0
12/16/2024,SKU_001,WH_A,36,36,352,0,13,0
12/17/2024,SKU_001,WH_A,37,37,315,0,13,0
12/18/2024,SKU_001,WH_A,43,43,272,0,13,0
12/19/2024,SKU_001,WH_A,22,22,250,0,13,0
12/20/2024,SKU_001,WH_A,41,41,209,0,13,0
12/21/2024,SKU_001,WH_A,20,20,189,0,13,0
12/22/2024,SKU_001,WH_A,40,40,580,431,13,0
12/23/2024,SKU_001,WH_A,29,29,551,0,13,0
12/24/2024,SKU_001,WH_A,32,32,519,0,13,0
12/25/2024,SKU_001,WH_A,20,20,499,0,13,0
12/26/2024,SKU_001,WH_A,23,23,476,0,13,0
12/27/2024,SKU_001,WH_A,30,30,446,0,13,0
12/28/2024,SKU_001,WH_A,16,16,430,0,13,0
12/29/2024,SKU_001,WH_A,34,34,396,0,13,0
12/30/2024,SKU_001,WH_A,20,20,376,0,13,0
12/31/2024,SKU_001,WH_A,43,43,333,0,13,0
1/1/2023,SKU_001,WH_B,27,27,538,0,6,0
1/2/2023,SKU_001,WH_B,33,33,505,0,6,0
1/3/2023,SKU_001,WH_B,24,24,481,0,6,0
1/4/2023,SKU_001,WH_B,33,33,448,0,6,0
1/5/2023,SKU_001,WH_B,26,26,422,0,6,0
1/6/2023,SKU_001,WH_B,26,26,396,0,6,0
1/7/2023,SKU_001,WH_B,32,32,364,0,6,0
1/8/2023,SKU_001,WH_B,25,25,339,0,6,0
1/9/2023,SKU_001,WH_B,32,32,307,0,6,0
1/10/2023,SKU_001,WH_B,32,32,275,0,6,0
1/11/2023,SKU_001,WH_B,35,35,240,0,6,0
1/12/2023,SKU_001,WH_B,31,31,209,0,6,0
1/13/2023,SKU_001,WH_B,36,36,173,0,6,0
1/14/2023,SKU_001,WH_B,23,23,150,0,6,0
1/15/2023,SKU_001,WH_B,40,40,462,352,6,0
1/16/2023,SKU_001,WH_B,28,28,434,0,6,0
1/17/2023,SKU_001,WH_B,28,28,406,0,6,0
1/18/2023,SKU_001,WH_B,33,33,373,0,6,0
1/19/2023,SKU_001,WH_B,33,33,340,0,6,0
1/20/2023,SKU_001,WH_B,37,37,303,0,6,0
1/21/2023,SKU_001,WH_B,31,31,272,0,6,0
1/22/2023,SKU_001,WH_B,34,34,238,0,6,0
1/23/2023,SKU_001,WH_B,24,24,214,0,6,0
1/24/2023,SKU_001,WH_B,27,27,187,0,6,0
1/25/2023,SKU_001,WH_B,26,26,161,0,6,0
1/26/2023,SKU_001,WH_B,34,34,539,412,6,0
1/27/2023,SKU_001,WH_B,25,25,514,0,6,0
1/28/2023,SKU_001,WH_B,36,36,478,0,6,0
1/29/2023,SKU_001,WH_B,31,31,447,0,6,0
1/30/2023,SKU_001,WH_B,30,30,417,0,6,0
1/31/2023,SKU_001,WH_B,31,31,386,0,6,0
2/1/2023,SKU_001,WH_B,37,37,349,0,6,0
2/2/2023,SKU_001,WH_B,34,34,315,0,6,0
2/3/2023,SKU_001,WH_B,29,29,286,0,6,0
2/4/2023,SKU_001,WH_B,26,26,260,0,6,0
2/5/2023,SKU_001,WH_B,28,28,232,0,6,0
2/6/2023,SKU_001,WH_B,25,25,207,0,6,0
2/7/2023,SKU_001,WH_B,34,34,173,0,6,0
2/8/2023,SKU_001,WH_B,24,24,361,212,6,0
2/9/2023,SKU_001,WH_B,31,31,330,0,6,0
2/10/2023,SKU_001,WH_B,36,36,294,0,6,0
2/11/2023,SKU_001,WH_B,36,36,258,0,6,0
2/12/2023,SKU_001,WH_B,34,34,224,0,6,0
2/13/2023,SKU_001,WH_B,33,33,191,0,6,0
2/14/2023,SKU_001,WH_B,36,36,155,0,6,0
2/15/2023,SKU_001,WH_B,30,30,435,310,6,0
2/16/2023,SKU_001,WH_B,29,29,406,0,6,0
2/17/2023,SKU_001,WH_B,38,38,368,0,6,0
2/18/2023,SKU_001,WH_B,28,28,340,0,6,0
2/19/2023,SKU_001,WH_B,33,33,307,0,6,0
2/20/2023,SKU_001,WH_B,32,32,275,0,6,0
2/21/2023,SKU_001,WH_B,35,35,240,0,6,0
2/22/2023,SKU_001,WH_B,31,31,209,0,6,0
2/23/2023,SKU_001,WH_B,32,32,177,0,6,0
2/24/2023,SKU_001,WH_B,31,31,733,587,6,0
2/25/2023,SKU_001,WH_B,18,18,715,0,6,0
2/26/2023,SKU_001,WH_B,32,32,683,0,6,0
2/27/2023,SKU_001,WH_B,32,32,651,0,6,0
2/28/2023,SKU_001,WH_B,33,33,618,0,6,0
3/1/2023,SKU_001,WH_B,36,36,582,0,6,0
3/2/2023,SKU_001,WH_B,28,28,554,0,6,0
3/3/2023,SKU_001,WH_B,34,34,520,0,6,0
3/4/2023,SKU_001,WH_B,28,28,492,0,6,0
3/5/2023,SKU_001,WH_B,35,35,457,0,6,0
3/6/2023,SKU_001,WH_B,34,34,423,0,6,0
3/7/2023,SKU_001,WH_B,24,24,399,0,6,0
3/8/2023,SKU_001,WH_B,30,30,369,0,6,0
3/9/2023,SKU_001,WH_B,34,34,335,0,6,0
3/10/2023,SKU_001,WH_B,42,42,293,0,6,0
3/11/2023,SKU_001,WH_B,24,24,269,0,6,0
3/12/2023,SKU_001,WH_B,31,31,238,0,6,0
3/13/2023,SKU_001,WH_B,35,35,203,0,6,0
3/14/2023,SKU_001,WH_B,37,37,166,0,6,0
3/15/2023,SKU_001,WH_B,28,28,386,248,6,0
3/16/2023,SKU_001,WH_B,29,29,357,0,6,0
3/17/2023,SKU_001,WH_B,33,33,324,0,6,0
3/18/2023,SKU_001,WH_B,39,39,285,0,6,0
3/19/2023,SKU_001,WH_B,25,25,260,0,6,0
3/20/2023,SKU_001,WH_B,28,28,232,0,6,0
3/21/2023,SKU_001,WH_B,29,29,203,0,6,0
3/22/2023,SKU_001,WH_B,26,26,177,0,6,0
3/23/2023,SKU_001,WH_B,26,26,151,0,6,0
3/24/2023,SKU_001,WH_B,29,29,391,269,6,0
3/25/2023,SKU_001,WH_B,19,19,372,0,6,0
3/26/2023,SKU_001,WH_B,14,14,358,0,6,0
3/27/2023,SKU_001,WH_B,39,39,319,0,6,0
3/28/2023,SKU_001,WH_B,30,30,289,0,6,0
3/29/2023,SKU_001,WH_B,27,27,262,0,6,0
3/30/2023,SKU_001,WH_B,41,41,221,0,6,0
3/31/2023,SKU_001,WH_B,29,29,192,0,6,0
4/1/2023,SKU_001,WH_B,26,26,166,0,6,0
4/2/2023,SKU_001,WH_B,25,25,711,570,6,0
4/3/2023,SKU_001,WH_B,27,27,684,0,6,0
4/4/2023,SKU_001,WH_B,23,23,661,0,6,0
4/5/2023,SKU_001,WH_B,26,26,635,0,6,0
4/6/2023,SKU_001,WH_B,31,31,604,0,6,0
4/7/2023,SKU_001,WH_B,34,34,570,0,6,0
4/8/2023,SKU_001,WH_B,33,33,537,0,6,0
4/9/2023,SKU_001,WH_B,21,21,516,0,6,0
4/10/2023,SKU_001,WH_B,30,30,486,0,6,0
4/11/2023,SKU_001,WH_B,33,33,453,0,6,0
4/12/2023,SKU_001,WH_B,28,28,425,0,6,0
4/13/2023,SKU_001,WH_B,31,31,394,0,6,0
4/14/2023,SKU_001,WH_B,30,30,364,0,6,0
4/15/2023,SKU_001,WH_B,29,29,335,0,6,0
4/16/2023,SKU_001,WH_B,35,35,300,0,6,0
4/17/2023,SKU_001,WH_B,26,26,274,0,6,0
4/18/2023,SKU_001,WH_B,27,27,247,0,6,0
4/19/2023,SKU_001,WH_B,30,30,217,0,6,0
4/20/2023,SKU_001,WH_B,37,37,180,0,6,0
4/21/2023,SKU_001,WH_B,37,37,510,367,6,0
4/22/2023,SKU_001,WH_B,29,29,481,0,6,0
4/23/2023,SKU_001,WH_B,31,31,450,0,6,0
4/24/2023,SKU_001,WH_B,22,22,428,0,6,0
4/25/2023,SKU_001,WH_B,36,36,392,0,6,0
4/26/2023,SKU_001,WH_B,25,25,367,0,6,0
4/27/2023,SKU_001,WH_B,26,26,341,0,6,0
4/28/2023,SKU_001,WH_B,31,31,310,0,6,0
4/29/2023,SKU_001,WH_B,35,35,275,0,6,0
4/30/2023,SKU_001,WH_B,39,39,236,0,6,0
5/1/2023,SKU_001,WH_B,24,24,212,0,6,0
5/2/2023,SKU_001,WH_B,35,35,177,0,6,0
5/3/2023,SKU_001,WH_B,23,23,154,0,6,0
5/4/2023,SKU_001,WH_B,32,32,581,459,6,0
5/5/2023,SKU_001,WH_B,37,37,544,0,6,0
5/6/2023,SKU_001,WH_B,34,34,510,0,6,0
5/7/2023,SKU_001,WH_B,22,22,488,0,6,0
5/8/2023,SKU_001,WH_B,23,23,465,0,6,0
5/9/2023,SKU_001,WH_B,21,21,444,0,6,0
5/10/2023,SKU_001,WH_B,36,36,408,0,6,0
5/11/2023,SKU_001,WH_B,27,27,381,0,6,0
5/12/2023,SKU_001,WH_B,39,39,342,0,6,0
5/13/2023,SKU_001,WH_B,38,38,304,0,6,0
5/14/2023,SKU_001,WH_B,27,27,277,0,6,0
5/15/2023,SKU_001,WH_B,30,30,247,0,6,0
5/16/2023,SKU_001,WH_B,22,22,225,0,6,0
5/17/2023,SKU_001,WH_B,34,34,191,0,6,0
5/18/2023,SKU_001,WH_B,39,39,152,0,6,0
5/19/2023,SKU_001,WH_B,24,24,606,478,6,0
5/20/2023,SKU_001,WH_B,32,32,574,0,6,0
5/21/2023,SKU_001,WH_B,36,36,538,0,6,0
5/22/2023,SKU_001,WH_B,23,23,515,0,6,0
5/23/2023,SKU_001,WH_B,27,27,488,0,6,0
5/24/2023,SKU_001,WH_B,20,20,468,0,6,0
5/25/2023,SKU_001,WH_B,37,37,431,0,6,0
5/26/2023,SKU_001,WH_B,36,36,395,0,6,0
5/27/2023,SKU_001,WH_B,32,32,363,0,6,0
5/28/2023,SKU_001,WH_B,30,30,333,0,6,0
5/29/2023,SKU_001,WH_B,25,25,308,0,6,0
5/30/2023,SKU_001,WH_B,27,27,281,0,6,0
5/31/2023,SKU_001,WH_B,33,33,248,0,6,0
6/1/2023,SKU_001,WH_B,39,39,209,0,6,0
6/2/2023,SKU_001,WH_B,31,31,178,0,6,0
6/3/2023,SKU_001,WH_B,29,29,448,299,6,0
6/4/2023,SKU_001,WH_B,28,28,420,0,6,0
6/5/2023,SKU_001,WH_B,29,29,391,0,6,0
6/6/2023,SKU_001,WH_B,30,30,361,0,6,0
6/7/2023,SKU_001,WH_B,29,29,332,0,6,0
6/8/2023,SKU_001,WH_B,45,45,287,0,6,0
6/9/2023,SKU_001,WH_B,36,36,251,0,6,0
6/10/2023,SKU_001,WH_B,32,32,219,0,6,0
6/11/2023,SKU_001,WH_B,32,32,187,0,6,0
6/12/2023,SKU_001,WH_B,32,32,155,0,6,0
6/13/2023,SKU_001,WH_B,25,25,493,363,6,0
6/14/2023,SKU_001,WH_B,21,21,472,0,6,0
6/15/2023,SKU_001,WH_B,27,27,445,0,6,0
6/16/2023,SKU_001,WH_B,27,27,418,0,6,0
6/17/2023,SKU_001,WH_B,34,34,384,0,6,0
6/18/2023,SKU_001,WH_B,38,38,346,0,6,0
6/19/2023,SKU_001,WH_B,33,33,313,0,6,0
6/20/2023,SKU_001,WH_B,38,38,275,0,6,0
6/21/2023,SKU_001,WH_B,20,20,255,0,6,0
6/22/2023,SKU_001,WH_B,35,35,220,0,6,0
6/23/2023,SKU_001,WH_B,37,37,183,0,6,0
6/24/2023,SKU_001,WH_B,32,32,151,0,6,0
6/25/2023,SKU_001,WH_B,33,33,533,415,6,0
6/26/2023,SKU_001,WH_B,43,43,490,0,6,0
6/27/2023,SKU_001,WH_B,33,33,457,0,6,0
6/28/2023,SKU_001,WH_B,39,39,418,0,6,0
6/29/2023,SKU_001,WH_B,23,23,395,0,6,0
6/30/2023,SKU_001,WH_B,24,24,371,0,6,0
7/1/2023,SKU_001,WH_B,42,42,329,0,6,0
7/2/2023,SKU_001,WH_B,35,35,294,0,6,0
7/3/2023,SKU_001,WH_B,33,33,261,0,6,0
7/4/2023,SKU_001,WH_B,25,25,236,0,6,0
7/5/2023,SKU_001,WH_B,47,47,189,0,6,0
7/6/2023,SKU_001,WH_B,26,26,163,0,6,0
7/7/2023,SKU_001,WH_B,28,28,544,409,6,0
7/8/2023,SKU_001,WH_B,28,28,516,0,6,0
7/9/2023,SKU_001,WH_B,17,17,499,0,6,0
7/10/2023,SKU_001,WH_B,27,27,472,0,6,0
7/11/2023,SKU_001,WH_B,24,24,448,0,6,0
7/12/2023,SKU_001,WH_B,26,26,422,0,6,0
7/13/2023,SKU_001,WH_B,30,30,392,0,6,0
7/14/2023,SKU_001,WH_B,15,15,377,0,6,0
7/15/2023,SKU_001,WH_B,27,27,350,0,6,0
7/16/2023,SKU_001,WH_B,31,31,319,0,6,0
